0.303396,0.46063,0.25222,52.6504,0.0245265,0.0234893,0.0243366,0.0138891,0.661398,5.59112,6.71978,0.0031929,0
0.14976,0.291193,0.129027,56.2514,0.0142637,0.0167238,0.0139173,0.0360801,0.792011,4.81971,5.39192,0.0055892,0
0.459478,0.54221,0.383824,46.0275,0.0369415,0.024839,0.0451216,0.0132396,0.717273,5.90449,6.78832,0.00278881,0
0.254179,0.462013,0.123888,48.455,0.0223946,0.020893,0.0134097,0.0213328,0.708016,5.25586,6.17129,0.0037453,0
0.364766,0.546178,0.201309,45.8485,0.044016,0.0355216,0.0245754,0.0151333,0.829305,6.06341,6.48062,0.00394272,0
0.344534,0.53603,0.155074,45.1212,0.0172652,0.0114701,0.0123769,0.0390582,0.785367,4.60451,5.16645,0.00402738,0
0.429801,0.606817,0.312013,48.1289,0.0202998,0.0154937,0.0267478,0.0296016,0.78851,5.07578,5.61923,0.00336077,0
0.444578,0.568284,0.368043,48.7583,0.0282774,0.0249487,0.025878,0.0185568,0.763184,5.50619,6.176,0.00310399,0
0.393935,0.557451,0.271873,47.2273,0.0172711,0.0184156,0.016351,0.0248722,0.753184,5.0938,5.79275,0.0033432,0
0.457839,0.607697,0.219147,41.5878,0.0279552,0.0246745,0.0174108,0.0188747,0.719145,5.55961,6.45841,0.0027239,0
0.362498,0.573273,0.388057,63.6045,0.0350351,0.0304093,0.0318756,0.0116867,0.660501,5.86423,7.02102,0.00249632,0
0.489342,0.583112,0.413422,46.6329,0.0466159,0.0430911,0.0483175,0.0102186,0.727403,6.39562,7.27399,0.00194539,0
0.344798,0.504423,0.200796,45.7295,0.0902465,0.0798531,0.0935169,0.00187872,0.45721,7.36981,9.58322,0.00118868,0
0.555135,0.584364,0.337498,33.587,0.0280036,0.0251376,0.0300591,0.0141462,0.670253,5.68289,6.79605,0.00234143,0
0.279486,0.450051,0.250478,55.6938,0.0272863,0.022734,0.0275134,0.012541,0.644823,5.63251,6.82158,0.00305619,0
0.280313,0.431196,0.19838,50.2109,0.138603,0.160262,0.0978001,0.0118398,0.766124,6.45528,7.20792,0.00265683,0
0.450473,0.620728,0.312542,46.6525,0.0232135,0.0170833,0.0177823,0.0256953,0.783315,5.16548,5.79507,0.0029177,0
0.258425,0.477851,0.144201,49.7396,0.0201823,0.0189264,0.0160363,0.0216548,0.69338,5.17173,6.16337,0.00333087,0
0.280699,0.480407,0.185127,50.4629,0.0311777,0.0300296,0.0184281,0.0204058,0.79573,5.65313,6.21996,0.00418246,0
0.470603,0.625177,0.288006,43.5546,0.0386176,0.0195189,0.0427354,0.0229733,0.749297,5.30941,6.04237,0.00276223,0
0.385183,0.535982,0.262012,46.6574,0.0188832,0.0197033,0.0206207,0.0252461,0.736217,5.18026,5.96704,0.0032213,0
0.400499,0.601912,0.387655,58.2692,0.0254104,0.021221,0.0192526,0.016383,0.669733,5.42103,6.54748,0.00199092,0
0.56006,0.605239,0.362758,35.6583,0.024515,0.0203818,0.0295457,0.0166388,0.705506,5.512,6.42202,0.00253909,0
0.301241,0.474529,0.259009,54.1829,0.0216489,0.0217441,0.0236352,0.0166995,0.677657,5.43059,6.49599,0.00280393,0
0.351798,0.545044,0.26007,50.0703,0.0735814,0.038969,0.0507171,0.0123894,0.705949,6.19104,7.2802,0.00200543,0
0.418759,0.604224,0.2873,47.6029,0.0243291,0.0174919,0.0194885,0.0257349,0.77528,5.23548,5.89334,0.00308066,0
0.282477,0.508297,0.159442,49.4239,0.0267759,0.0233438,0.0214498,0.0180784,0.708238,5.49474,6.42988,0.0031789,0
0.27217,0.472387,0.200112,52.3131,0.0289011,0.0262263,0.0282585,0.0194305,0.797631,5.63785,6.17755,0.00428685,0
0.44087,0.612891,0.267768,45.0614,0.0285583,0.0236552,0.0308267,0.0208507,0.764118,5.54889,6.22472,0.00285701,0
0.572299,0.667894,0.352009,39.1068,0.0389331,0.02444,0.0311745,0.0161643,0.748748,5.70413,6.43238,0.00260795,0
0.585831,0.632291,0.429132,36.9247,0.021038,0.0194957,0.0284923,0.0199831,0.709905,5.30247,6.20088,0.00236882,0
0.338607,0.490483,0.28411,52.1084,0.0365285,0.032331,0.0351423,0.0108061,0.679602,6.03638,7.10244,0.00279064,0
0.338488,0.53697,0.282113,53.5649,0.0418416,0.0271825,0.048419,0.0166761,0.716508,5.71389,6.70659,0.00221766,0
0.43056,0.544321,0.375784,50.582,0.0410481,0.0311127,0.0405775,0.00933581,0.644838,6.08757,7.35534,0.00196486,0
0.39656,0.586033,0.262287,47.6096,0.0363204,0.0269439,0.0264503,0.0142797,0.724601,5.86593,6.77158,0.00251957,0
0.323317,0.540111,0.162974,47.2887,0.0319046,0.0243153,0.0263044,0.016515,0.71594,5.62099,6.57609,0.00293714,0
0.33617,0.531451,0.183884,46.9056,0.0285937,0.0251558,0.0243643,0.0157784,0.685992,5.61867,6.63892,0.00283284,0
0.28315,0.482783,0.191999,51.0858,0.0309104,0.0355801,0.0264344,0.0185897,0.782295,5.79573,6.46965,0.00396328,0
0.597002,0.691126,0.335125,38.0056,0.0243688,0.0184104,0.0218488,0.0264779,0.779925,5.2005,5.78404,0.00257895,0
0.441836,0.571554,0.327102,46.8552,0.0470564,0.0346067,0.037711,0.017721,0.739625,5.87127,6.66499,0.00288429,0
0.481093,0.576499,0.369039,43.874,0.0275642,0.0241904,0.0232585,0.0167074,0.72798,5.61994,6.45605,0.00272134,0
0.418352,0.567742,0.302902,47.0736,0.0556294,0.0413135,0.0341608,0.0112775,0.737722,6.22795,7.00337,0.00287007,0
0.4108,0.553371,0.326478,48.9417,0.0349129,0.0335823,0.0311108,0.0121729,0.708703,6.00621,7.00209,0.00223114,0
0.465229,0.581447,0.376701,47.1272,0.020179,0.018447,0.0240873,0.0242077,0.762441,5.19536,5.87756,0.00307861,0
0.449492,0.601096,0.157967,40.3396,0.0223322,0.0208143,0.0192742,0.021995,0.729278,5.27433,6.09758,0.00301173,0
0.441325,0.623351,0.427934,58.102,0.0292308,0.0218677,0.0312688,0.0173081,0.708803,5.52993,6.46079,0.0025513,0
0.537593,0.620018,0.40877,41.7525,0.0500578,0.0335159,0.0335711,0.0185085,0.744702,5.81511,6.59572,0.00196227,0
0.550246,0.614078,0.384288,38.3297,0.018272,0.0151698,0.0232649,0.0251629,0.744121,5.03631,5.77384,0.00287485,0
0.386745,0.543769,0.312752,50.5088,0.0290802,0.0254659,0.0299996,0.0131169,0.679568,5.71834,6.80235,0.00249589,0
0.315968,0.520881,0.2754,55.1285,0.0466583,0.0306005,0.0487106,0.0205586,0.704933,5.56973,6.62941,0.00217992,0
0.43861,0.551883,0.369593,49.2156,0.0200926,0.0187337,0.0311498,0.0201032,0.686472,5.13451,6.19136,0.00221367,0
0.37203,0.572565,0.235736,47.9183,0.0246998,0.0207616,0.0216827,0.0211867,0.737358,5.34978,6.20366,0.00259629,0
0.328699,0.531093,0.208599,48.8802,0.0281303,0.0242819,0.0201005,0.0207836,0.702923,5.40857,6.36694,0.00290589,0
0.451084,0.595057,0.453637,61.0111,0.0339909,0.0272143,0.0327353,0.0171342,0.695614,5.63328,6.64385,0.00245141,0
0.466628,0.618951,0.485216,64.1425,0.0372346,0.0327507,0.045439,0.00973552,0.679868,6.09092,7.27334,0.00222711,0
0.46444,0.649018,0.419987,54.7836,0.0338702,0.0297737,0.0247561,0.0152672,0.752766,5.81561,6.5383,0.00272534,0
0.613266,0.693038,0.399086,38.2431,0.0283823,0.022704,0.0556644,0.0226807,0.764074,5.37236,6.07244,0.00237104,0
0.471347,0.585591,0.341945,44.1926,0.0374928,0.0246087,0.0376984,0.0177343,0.756436,5.76519,6.45668,0.00281188,0
0.469723,0.565703,0.347547,43.2274,0.0236731,0.0234819,0.0230188,0.0167411,0.71901,5.54836,6.43325,0.0028425,0
0.388401,0.547524,0.31406,50.5402,0.029967,0.024906,0.0274736,0.0149972,0.741976,5.74458,6.49978,0.00316974,0
0.43197,0.56034,0.331182,46.8399,0.0328696,0.030207,0.0317899,0.0141323,0.735605,5.92812,6.71393,0.00262756,0
0.448436,0.561759,0.361803,47.045,0.0180781,0.0166283,0.0199737,0.0276753,0.776194,5.07836,5.68015,0.00335498,0
0.395434,0.541016,0.273641,46.366,0.0227687,0.0195814,0.0198292,0.021519,0.741288,5.34843,6.09682,0.003174,0
0.460304,0.611149,0.169495,40.3199,0.0162187,0.0131278,0.0222744,0.0342017,0.740434,4.70159,5.47475,0.00305783,0
0.452094,0.633332,0.391766,52.6235,0.0174572,0.0130672,0.0217654,0.0346082,0.720447,4.70521,5.5779,0.00256492,0
0.55479,0.638038,0.428393,41.8778,0.0446808,0.0359603,0.0453878,0.0123847,0.763223,6.22949,6.91068,0.00199947,0
0.536734,0.607497,0.367382,38.8952,0.0130709,0.0108389,0.0224462,0.0407195,0.75644,4.49934,5.17737,0.00293303,0
0.372298,0.53883,0.311796,52.1013,0.0185689,0.0171755,0.0147741,0.0265579,0.7207,4.97139,5.84798,0.00281298,0
0.313178,0.521858,0.270734,55.0408,0.0325439,0.0203866,0.0331393,0.0225714,0.701582,5.36637,6.43055,0.00233865,0
0.442734,0.560564,0.34831,46.849,0.0340093,0.0278711,0.0215706,0.0132087,0.720686,5.79395,6.67935,0.00262676,0
0.349363,0.528011,0.254353,49.6855,0.0402716,0.0400588,0.0327033,0.00936896,0.694401,6.2149,7.26922,0.00271399,0
0.3216,0.529913,0.199995,48.9811,0.0330555,0.0284261,0.0236964,0.0137038,0.68596,5.83582,6.87135,0.00282412,0
0.341251,0.528222,0.204431,47.6033,0.0531697,0.0478216,0.0298619,0.0105537,0.769901,6.39237,7.06235,0.00335741,0
0.375705,0.560628,0.194668,45.055,0.0625931,0.0344283,0.026111,0.0209712,0.74952,5.82115,6.62706,0.00244135,0
0.485715,0.620407,0.466581,56.747,0.0303352,0.023947,0.0252873,0.0164885,0.73604,5.62343,6.43713,0.00268523,0
0.514143,0.666962,0.454926,53.8079,0.0270597,0.0254316,0.054832,0.019406,0.727899,5.47343,6.43534,0.00230313,0
0.488394,0.573264,0.352647,41.6865,0.0269403,0.0208456,0.0172904,0.0232137,0.741079,5.30289,6.07634,0.00252283,0
0.397551,0.556245,0.299493,48.644,0.0187719,0.0151685,0.022951,0.031799,0.75815,4.92446,5.60229,0.00323269,0
0.432319,0.567018,0.31036,45.7411,0.0184604,0.0176187,0.0212553,0.030104,0.769911,5.06054,5.68549,0.0033399,0
0.429087,0.546668,0.338061,46.9257,0.0162703,0.0159179,0.0187091,0.0328346,0.763405,4.92667,5.58683,0.00332765,0
0.420628,0.560922,0.276181,44.779,0.0156593,0.0149358,0.0141409,0.0326777,0.767663,4.86639,5.49991,0.00330251,0
0.44415,0.600315,0.189842,41.6668,0.0293565,0.0177252,0.0294839,0.024647,0.748828,5.13801,5.88032,0.00315777,0
0.453295,0.63601,0.359714,49.901,0.0171775,0.0152104,0.0241138,0.025488,0.70947,4.99216,5.91438,0.00265597,0
0.279393,0.509369,0.354792,70.0888,0.0652207,0.060301,0.0737332,0.00598906,0.68533,6.83659,7.87503,0.0025626,0
0.500153,0.571659,0.356255,39.9096,0.02894,0.0258396,0.0313824,0.0163679,0.741859,5.71201,6.45942,0.00276947,0
0.399015,0.567048,0.315226,50.1406,0.0293273,0.0251002,0.0231704,0.0152997,0.709385,5.65696,6.5933,0.00254823,0
0.326293,0.538391,0.27399,54.3096,0.0389776,0.0371058,0.023256,0.0134121,0.733223,5.9629,6.8498,0.00200632,0
0.309595,0.48732,0.222368,50.2568,0.0239285,0.0226509,0.021551,0.0186946,0.710546,5.42298,6.38513,0.00314625,0
0.281288,0.491619,0.176442,50.0946,0.0364515,0.0356397,0.0268627,0.0101857,0.657008,6.06162,7.2326,0.0027881,0
0.312001,0.495725,0.264695,54.9942,0.0366831,0.0350517,0.0680829,0.0128656,0.785812,6.10976,6.67727,0.00382194,0
0.485572,0.621267,0.463346,56.6674,0.0348544,0.0282514,0.0213765,0.0147694,0.741595,5.77631,6.55276,0.00263051,0
0.45002,0.5882,0.340411,47.1331,0.0440131,0.0362689,0.0179232,0.0157573,0.767373,5.90732,6.53987,0.00295556,0
0.258685,0.374264,0.111052,43.3266,0.0875345,0.114418,0.054558,0.00686751,0.669553,6.88218,7.97266,0.00295408,0
0.544956,0.654857,0.404205,43.2161,0.0366302,0.0276587,0.0344122,0.00962779,0.613296,5.92927,7.35619,0.00192223,0
0.323973,0.484847,0.254743,51.6502,0.124092,0.12063,0.0870145,0.00845723,0.715673,6.87637,7.8564,0.0022851,0
0.407271,0.523946,0.297162,45.5752,0.0144173,0.0148894,0.0242966,0.0300577,0.774828,4.91711,5.52227,0.00370881,0
0.442533,0.578464,0.27857,43.5922,0.0210288,0.0198173,0.0185426,0.0252813,0.768705,5.2204,5.85082,0.00328551,0
0.48086,0.649124,0.376007,48.5134,0.0278304,0.0196321,0.0253657,0.017587,0.738926,5.49285,6.29347,0.00262873,0
0.192092,0.396552,0.258859,69.8417,0.0287374,0.0387371,0.0349433,0.0123982,0.724643,6.09598,6.94118,0.00349797,0
0.215855,0.402861,0.13291,50.9323,0.0362612,0.035001,0.0345073,0.0114551,0.702757,6.00025,6.9801,0.00352153,0
0.468975,0.553781,0.297604,39.9537,0.0238156,0.0178984,0.0280403,0.0214113,0.756941,5.33079,6.00626,0.00308863,0
0.456339,0.609014,0.354781,48.1482,0.0361811,0.0342362,0.0237429,0.0109928,0.667029,5.95723,7.13778,0.00216145,0
0.321954,0.520559,0.28981,55.8765,0.0391519,0.0285082,0.0335026,0.0148176,0.702262,5.84764,6.93624,0.00226549,0
0.272537,0.441917,0.187549,50.0867,0.0268673,0.0312743,0.0170797,0.0160335,0.729443,5.77694,6.64473,0.00361875,0
0.291283,0.495938,0.181983,49.6324,0.0330832,0.0341368,0.0245794,0.0115459,0.681677,5.97783,7.01681,0.00298419,0
0.373891,0.548045,0.297957,52.1402,0.0406754,0.0322001,0.0280579,0.0207265,0.833237,5.77993,6.17076,0.00374981,0
0.532584,0.68818,0.427274,48.3184,0.0499101,0.0334464,0.0763896,0.00897795,0.645794,6.27555,7.58773,0.00181752,0
0.335661,0.435355,0.270845,49.6535,0.0578563,0.0580669,0.0259679,0.0110751,0.708343,6.28172,7.27613,0.00297055,0
0.13032,0.284312,0.156081,65.0324,0.0235335,0.0367988,0.0302203,0.0138407,0.742492,5.8993,6.67247,0.00502774,0
0.362182,0.483607,0.290171,48.9926,0.0408568,0.034146,0.0468607,0.0118895,0.739696,6.11662,6.92728,0.00321879,0
0.422079,0.514478,0.274989,41.6394,0.0229427,0.0194963,0.0200603,0.0234357,0.752627,5.28438,5.97729,0.00345978,0
0.362193,0.552206,0.308315,53.5233,0.0234904,0.0198071,0.0165632,0.0230718,0.740788,5.24009,6.11422,0.00253149,0
0.303413,0.511387,0.116717,45.9596,0.0572654,0.0430787,0.0471553,0.0103899,0.714311,6.32552,7.2066,0.00277528,0
0.350643,0.48442,0.253987,47.5505,0.0579579,0.0435954,0.0657664,0.00998678,0.698344,6.45378,7.45033,0.00268031,0
0.440642,0.544782,0.370618,48.1645,0.0329326,0.0268925,0.0257638,0.0146536,0.739176,5.79448,6.58667,0.00243445,0
0.415147,0.580539,0.204534,43.2437,0.0300407,0.0230643,0.0228286,0.0273968,0.807316,5.43366,5.97741,0.00351326,0
0.305109,0.467027,0.236472,51.1999,0.0208286,0.0191833,0.0234707,0.018649,0.676461,5.25975,6.32921,0.00335823,0
0.449183,0.570704,0.484672,68.6865,0.0317606,0.0272993,0.0452544,0.0157457,0.740087,5.83994,6.6437,0.00263606,0
0.315245,0.469802,0.247765,51.426,0.0213982,0.0210221,0.0348731,0.0173738,0.689917,5.33948,6.31755,0.00337384,0
0.349011,0.508554,0.485984,85.7257,0.0221779,0.0233946,0.0284056,0.0159277,0.686187,5.54646,6.58482,0.00273491,0
0.366443,0.528998,0.50326,85.2907,0.0218349,0.023813,0.0234836,0.01754,0.664706,5.41911,6.5477,0.00230131,0
0.532626,0.617108,0.365635,40.0607,0.0311721,0.0206773,0.0260145,0.0220844,0.770746,5.51346,6.13533,0.00288411,0
0.426329,0.575131,0.348391,49.9064,0.0411292,0.0358508,0.0368044,0.0127372,0.757045,6.01282,6.70204,0.00309458,0
0.371843,0.508642,0.157681,41.7529,0.0490589,0.0417613,0.0502109,0.00673517,0.638416,6.49287,7.75665,0.00235152,0
0.451333,0.594212,0.347883,47.4306,0.0566759,0.0427649,0.0500843,0.00621203,0.623081,6.59688,7.91461,0.00206212,0
0.270601,0.447481,0.239967,56.7244,0.107969,0.114664,0.0716522,0.00798984,0.718622,6.84505,7.83774,0.00272626,0
